time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Falz-,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Falz-,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Falz-,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Falz-,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Falz-,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Falz-,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Falz-
20241022 _103524,45587.4412577431,1729589724.66926,00:00:00,25,25,25,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.29,6.1,7.84,8.38,8.9,10.63,8.54,0,.,.,.,.,.,.,.,.
20241022 _103525,45587.4412694792,1729589725.68354,00:00:00,25,25.01,24.99,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.28,7.83,7.94,8.58,8.78,8.97,6.58,0,.,.,.,.,.,.,.,.
20241022 _103526,45587.4412812153,1729589726.69783,00:00:00,25,25,24.99,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.27,7.9,7.99,8.53,8.71,8.98,8.36,0,.,.,.,.,.,.,.,.
20241022 _103527,45587.441292963,1729589727.71212,00:00:00,25,24.99,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,9.15,8.13,7.83,10.27,8.69,9,8.35,0,.,.,.,.,.,.,.,.
20241022 _103528,45587.4413046991,1729589728.72641,00:00:00,25,25,25,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.38,6.23,7.78,8.71,8.65,8.91,8.33,0,.,.,.,.,.,.,.,.
20241022 _103529,45587.4413164005,1729589729.7377,00:00:00,25,25,25,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.4,7.96,7.81,8.77,8.62,8.89,8.23,0,.,.,.,.,.,.,.,.
20241022 _103530,45587.441328125,1729589730.75099,00:00:00,25,25,25,25.01,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.55,7.95,7.88,10.25,8.74,8.94,8.28,0,.,.,.,.,.,.,.,.
20241022 _103531,45587.441339838,1729589731.76229,00:00:00,25,25,25,25.01,24.98,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.44,7.94,6.13,8.45,10.62,8.87,8.47,0,.,.,.,.,.,.,.,.
20241022 _103532,45587.4413514931,1729589732.7696,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.47,7.92,7.9,8.57,7.28,8.93,8.44,0,.,.,.,.,.,.,.,.
20241022 _103533,45587.4413632407,1729589733.78488,00:00:00,25,25.01,25.01,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.71,7.78,7.75,10.42,8.82,8.94,8.38,0,.,.,.,.,.,.,.,.
20241022 _103534,45587.4413750116,1729589734.80116,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.45,7.96,7.82,6.97,8.91,9.03,8.37,0,.,.,.,.,.,.,.,.
20241022 _103535,45587.4413866088,1729589735.80348,00:00:00,25.01,24.99,24.99,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.45,8.35,7.97,8.56,8.86,9.06,8.36,0,.,.,.,.,.,.,.,.
20241022 _103536,45587.441398287,1729589736.81278,00:00:00,25,24.99,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.28,8.22,7.9,8.6,8.86,9.09,8.35,0,.,.,.,.,.,.,.,.
20241022 _103537,45587.4414100116,1729589737.82508,00:00:00,25,25.01,25,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.34,7.91,7.83,8.76,8.86,8.96,6.47,0,.,.,.,.,.,.,.,.
20241022 _103538,45587.4414217593,1729589738.84036,00:00:00,25,25.01,25,25,25,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.35,7.84,7.77,8.75,8.85,8.77,8.23,0,.,.,.,.,.,.,.,.
20241022 _103539,45587.4414333449,1729589739.84168,00:00:00,25,24.99,24.99,25.01,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.56,8.14,9.77,8.53,8.85,8.76,10.25,0,.,.,.,.,.,.,.,.
20241022 _103540,45587.4414450463,1729589740.85298,00:00:00,25,24.99,25,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.45,6.35,7.95,10.2,8.77,8.88,8.5,0,.,.,.,.,.,.,.,.
20241022 _103541,45587.441456794,1729589741.86727,00:00:00,25,25.01,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.47,6.06,7.82,8.66,8.74,8.8,8.47,0,.,.,.,.,.,.,.,.
20241022 _103542,45587.4414685185,1729589742.88056,00:00:00,24.99,25.01,25,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.59,7.88,7.79,10.44,10.39,7.18,8.49,0,.,.,.,.,.,.,.,.
20241022 _103543,45587.4414802546,1729589743.89485,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.56,7.95,7.9,8.66,8.71,8.92,8.41,0,.,.,.,.,.,.,.,.
20241022 _103544,45587.4414919907,1729589744.90814,00:00:00,25.01,24.99,24.99,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.29,8.18,8.09,8.57,8.67,8.96,8.41,0,.,.,.,.,.,.,.,.
20241022 _103545,45587.4415037153,1729589745.92143,00:00:00,25.01,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.2,8.11,7.96,8.62,8.64,8.97,6.53,0,.,.,.,.,.,.,.,.
20241022 _103546,45587.4415154282,1729589746.93372,00:00:00,25,25,25.01,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.43,9.96,7.8,8.8,8.75,9.01,8.37,0,.,.,.,.,.,.,.,.
20241022 _103547,45587.4415270139,1729589747.93405,00:00:00,25,25,25.01,25,24.99,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,9.34,8.11,7.75,8.77,8.92,9.03,8.27,0,.,.,.,.,.,.,.,.
20241022 _103548,45587.4415387616,1729589748.94933,00:00:00,25,25,25,25.01,24.99,24.99,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.39,8.02,7.83,8.54,9,9.16,8.25,0,.,.,.,.,.,.,.,.
20241022 _103549,45587.4415504977,1729589749.96362,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.36,8,7.98,8.55,8.92,7.37,8.3,0,.,.,.,.,.,.,.,.
20241022 _103550,45587.4415620718,1729589750.96394,00:00:00,25,25,25,25,25,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.44,7.98,7.89,8.69,8.95,10.37,8.29,0,.,.,.,.,.,.,.,.
20241022 _103551,45587.4415738194,1729589751.97823,00:00:00,25,25,25,25,25,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.68,7.96,7.81,8.65,8.98,8.76,8.38,0,.,.,.,.,.,.,.,.
20241022 _103552,45587.4415855671,1729589752.99352,00:00:00,25,25.01,25,25.01,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.5,7.83,7.77,8.5,8.93,8.8,8.32,0,.,.,.,.,.,.,.,.
20241022 _103553,45587.4415971644,1729589753.99584,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.31,7.89,7.87,10.28,8.92,8.77,8.23,0,.,.,.,.,.,.,.,.
20241022 _103555,45587.4416089236,1729589755.01112,00:00:00,25.01,24.99,24.99,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.37,8.24,6.18,8.74,8.85,8.74,8.27,0,.,.,.,.,.,.,.,.
20241022 _103556,45587.441620706,1729589756.0294,00:00:00,25,25,25,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.31,8.09,7.93,8.73,10.5,10.4,8.36,0,.,.,.,.,.,.,.,.
20241022 _103557,45587.4416324421,1729589757.04369,00:00:00,25,25.01,25.01,25.01,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.4,7.87,7.83,6.76,8.81,8.77,8.4,0,.,.,.,.,.,.,.,.
20241022 _103558,45587.4416441782,1729589758.05797,00:00:00,25,25,25,25.01,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.41,7.95,7.79,8.37,8.78,8.69,8.34,0,.,.,.,.,.,.,.,.
20241022 _103559,45587.4416559259,1729589759.07226,00:00:00,25,25,25,25,25.01,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.32,7.94,7.9,8.53,8.67,8.74,8.33,0,.,.,.,.,.,.,.,.
20241022 _103600,45587.4416675116,1729589760.07359,00:00:00,25,25,25,25,25.01,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.31,7.94,7.95,8.62,8.61,7.06,8.22,0,.,.,.,.,.,.,.,.
20241022 _103601,45587.4416792824,1729589761.09086,00:00:00,25,25.01,25.01,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.54,7.8,5.95,8.64,8.69,8.66,8.36,0,.,.,.,.,.,.,.,.
20241022 _103602,45587.4416910185,1729589762.10416,00:00:00,25,25,25.01,24.99,24.99,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.54,9.73,7.69,10.42,8.86,8.8,8.47,0,.,.,.,.,.,.,.,.
20241022 _103603,45587.4417028009,1729589763.12243,00:00:00,25,24.99,25,24.99,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.33,8.07,7.79,8.78,7.24,8.83,8.42,0,.,.,.,.,.,.,.,.
20241022 _103604,45587.4417145718,1729589764.13971,00:00:00,25,24.99,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.33,8.35,7.87,6.93,8.7,8.86,8.27,0,.,.,.,.,.,.,.,.
20241022 _103605,45587.441726331,1729589765.156,00:00:00,25,25,24.99,25.01,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.23,6.25,9.77,8.42,8.67,8.8,8.23,0,.,.,.,.,.,.,.,.
20241022 _103606,45587.4417381019,1729589766.17228,00:00:00,25,25.01,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.3,7.86,7.94,8.48,8.64,8.81,8.35,0,.,.,.,.,.,.,.,.
20241022 _103607,45587.4417498264,1729589767.18557,00:00:00,25,25,25.01,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.52,7.92,7.73,8.54,8.61,8.82,8.47,0,.,.,.,.,.,.,.,.
20241022 _103608,45587.4417615741,1729589768.20085,00:00:00,25,24.99,25.01,25,24.99,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.31,8.15,7.63,8.54,8.82,8.74,8.37,0,.,.,.,.,.,.,.,.
20241022 _103609,45587.4417733333,1729589769.21614,00:00:00,25,25,25,25,24.99,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.31,8.08,7.71,8.55,8.87,8.72,8.28,0,.,.,.,.,.,.,.,.
20241022 _103610,45587.441785081,1729589770.23142,00:00:00,25,25.01,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.3,7.86,7.79,8.63,8.68,8.7,8.25,0,.,.,.,.,.,.,.,.
20241022 _103611,45587.4417968634,1729589771.2497,00:00:00,25,25,25,25,25.01,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.29,7.92,7.82,8.66,8.57,8.67,8.21,0,.,.,.,.,.,.,.,.
20241022 _103612,45587.4418086227,1729589772.26598,00:00:00,25,25,24.99,25,25,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.29,8.02,9.71,8.69,8.58,8.55,8.35,0,.,.,.,.,.,.,.,.
20241022 _103613,45587.4418204167,1729589773.28426,00:00:00,25,25,24.99,25.01,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.28,8.05,8.04,6.81,8.71,8.65,8.48,0,.,.,.,.,.,.,.,.
20241022 _103614,45587.4418321644,1729589774.29955,00:00:00,25,25.01,25,25.01,24.99,24.99,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,9.14,5.97,7.97,8.37,10.49,10.49,8.35,0,.,.,.,.,.,.,.,.
20241022 _103615,45587.4418439352,1729589775.31683,00:00:00,25,25.01,25.01,25,25,24.99,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.27,7.78,7.76,8.44,8.72,8.98,8.24,0,.,.,.,.,.,.,.,.
20241022 _103616,45587.4418556944,1729589776.33211,00:00:00,25,25,25,25,25.01,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.38,7.84,7.68,8.49,8.56,8.91,8.2,0,.,.,.,.,.,.,.,.
20241022 _103617,45587.4418674421,1729589777.3474,00:00:00,25,24.99,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.15,10.05,7.77,6.67,8.57,8.84,8.33,0,.,.,.,.,.,.,.,.
20241022 _103618,45587.4418791898,1729589778.36268,00:00:00,25,25,25,25,24.99,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.2,8.03,5.95,8.37,10.38,7.17,8.45,0,.,.,.,.,.,.,.,.
20241022 _103619,45587.4418909375,1729589779.37797,00:00:00,25,25.01,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,8.99,7.69,7.77,8.43,8.76,8.75,8.35,0,.,.,.,.,.,.,.,.
20241022 _103620,45587.4419027431,1729589780.39724,00:00:00,25,25.01,25,25,25,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.08,9.59,7.84,10.1,8.62,8.64,8.27,0,.,.,.,.,.,.,.,.
20241022 _103621,45587.4419143287,1729589781.39856,00:00:00,25,25,25,25,25,25,25.01,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.04,7.91,7.87,8.42,8.57,8.65,8.13,0,.,.,.,.,.,.,.,.
20241022 _103622,45587.4419259375,1729589782.40188,00:00:00,24.99,24.99,25,25,24.99,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.3,8.06,7.9,8.42,8.77,8.78,10.03,0,.,.,.,.,.,.,.,.
20241022 _103623,45587.441937662,1729589783.41417,00:00:00,24.99,25,25,25,24.99,24.99,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.46,7.86,7.86,8.41,8.83,8.9,8.31,0,.,.,.,.,.,.,.,.
20241022 _103624,45587.4419493866,1729589784.42746,00:00:00,25,25.01,25.01,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,5.47,7.71,7.7,8.41,8.63,8.72,8.36,0,.,.,.,.,.,.,.,.
20241022 _103625,45587.4419611227,1729589785.44175,00:00:00,25,25,25.01,25,25.01,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,9.04,7.91,7.63,8.41,8.52,8.63,8.22,0,.,.,.,.,.,.,.,.
20241022 _103626,45587.4419728935,1729589786.45803,00:00:00,25,24.99,25,25,25,25.01,25.01,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,9.09,8.05,7.63,8.41,8.6,8.57,8.09,0,.,.,.,.,.,.,.,.
20241022 _103627,45587.4419846528,1729589787.47432,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.33,7.87,9.5,8.39,8.69,8.77,8.1,0,.,.,.,.,.,.,.,.
20241022 _103628,45587.441996412,1729589788.4906,00:00:00,25,25.01,25,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.15,7.59,7.58,8.38,8.73,7.22,10.12,0,.,.,.,.,.,.,.,.
20241022 _103629,45587.442008125,1729589789.50289,00:00:00,25,24.99,25,25,25.01,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.09,9.83,7.6,8.31,8.51,8.7,8.38,0,.,.,.,.,.,.,.,.
20241022 _103630,45587.4420198611,1729589790.51618,00:00:00,25,24.99,25,25,25.01,25.01,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.16,8.01,7.6,8.37,8.45,8.59,8.33,0,.,.,.,.,.,.,.,.
20241022 _103631,45587.4420315972,1729589791.53047,00:00:00,25,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.26,7.95,5.78,8.37,8.55,8.68,8.17,0,.,.,.,.,.,.,.,.
20241022 _103632,45587.4420433449,1729589792.54576,00:00:00,25,25.01,25,25,24.99,24.99,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.19,7.71,7.66,8.3,8.73,8.85,8.12,0,.,.,.,.,.,.,.,.
20241022 _103633,45587.4420550694,1729589793.55805,00:00:00,25,25,25,25,25,25,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.07,7.76,7.69,10.02,8.7,8.75,10.14,0,.,.,.,.,.,.,.,.
20241022 _103634,45587.4420668519,1729589794.57633,00:00:00,25,24.99,25,25,25,25.01,24.99,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.12,7.99,7.72,8.34,8.55,8.58,8.39,0,.,.,.,.,.,.,.,.
20241022 _103635,45587.4420786227,1729589795.59361,00:00:00,24.99,25,25,25,25,25,25,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.32,7.94,7.75,8.34,8.57,8.6,8.28,0,.,.,.,.,.,.,.,.
20241022 _103636,45587.4420903935,1729589796.61088,00:00:00,24.99,25,25,25,24.99,24.99,25.01,23.86,25,25,25,25,25,25,25,25,20,25,14,16,16,16,17,0,8.5,8.742,9.702,8.448,8.064,8.064,8.5,0,22,22.76,22.27,20.62,19.69,19.69,22,0,7.36,7.83,7.77,8.34,8.73,8.74,8.11,0,.,.,.,.,.,.,.,.
